,loss,accuracy,f1-score,iou_score,val_loss,val_accuracy,val_f1-score,val_iou_score,lr
0,0.01830974593758583,0.4107418954372406,0.02534906566143036,0.013642074540257454,0.016073578968644142,0.55450040102005,0.027534062042832375,0.015149141661822796,1e-04
1,0.010104276239871979,0.19900743663311005,0.028097065165638924,0.015167427249252796,0.013381869532167912,0.16258887946605682,0.028318719938397408,0.015626033768057823,1e-04
2,0.009536285884678364,0.15103361010551453,0.030247272923588753,0.016436070203781128,0.008861546404659748,0.027647828683257103,0.027738507837057114,0.015214461833238602,1e-04
3,0.00917045958340168,0.1615690141916275,0.03159857541322708,0.01724141091108322,0.007951252162456512,0.01581212505698204,0.027974000200629234,0.015307947061955929,1e-04
4,0.00913915503770113,0.06992609798908234,0.03239013999700546,0.01769058033823967,0.007907501421868801,0.0437406450510025,0.028632352128624916,0.01572260446846485,1e-04
5,0.008819314651191235,0.07337953895330429,0.03441108763217926,0.018916573375463486,0.008678085170686245,0.027741393074393272,0.031201129779219627,0.01734151318669319,1e-04
6,0.008201495744287968,0.04078922048211098,0.03874620050191879,0.021615881472826004,0.007262657396495342,0.006058196071535349,0.031274158507585526,0.017414996400475502,1e-04
7,0.007449262775480747,0.02134249359369278,0.0437760092318058,0.024846458807587624,0.006189429666846991,0.02399887703359127,0.03948468342423439,0.022776111960411072,1e-04
8,0.006676282733678818,0.036774296313524246,0.05028316751122475,0.029186051338911057,0.006144566461443901,0.011391280218958855,0.040113337337970734,0.023157719522714615,1e-04
9,0.005991925485432148,0.06201096251606941,0.05596078932285309,0.03312995284795761,0.005433846730738878,0.02259543351829052,0.04402164742350578,0.025804320350289345,1e-04
10,0.00555481156334281,0.07510626316070557,0.06055423989892006,0.03636356070637703,0.006108224857598543,0.3041495084762573,0.04237725958228111,0.024865195155143738,1e-04
11,0.005221928469836712,0.09786756336688995,0.06385702639818192,0.03876444324851036,0.005138602573424578,0.048044536262750626,0.04640659689903259,0.027454419061541557,1e-04
12,0.005018789321184158,0.1027216985821724,0.06607384234666824,0.04032905772328377,0.004874798934906721,0.18099738657474518,0.051570869982242584,0.03113735094666481,1e-04
13,0.0048069641925394535,0.0854363888502121,0.06889195740222931,0.042442481964826584,0.0049062808975577354,0.08652226626873016,0.050663311034440994,0.03062564507126808,1e-04
14,0.004741551820188761,0.09827811270952225,0.07007759809494019,0.04333910346031189,0.004456522408872843,0.06149419769644737,0.05219506099820137,0.03133996203541756,1e-04
15,0.004571087192744017,0.08140938729047775,0.07217522710561752,0.044929828494787216,0.0043236007913947105,0.0737743228673935,0.061288151890039444,0.038418885320425034,1e-04
16,0.004347514361143112,0.07926004379987717,0.07499433308839798,0.04708774760365486,0.004359078127890825,0.12904658913612366,0.056612152606248856,0.03461122885346413,1e-04
17,0.004152842331677675,0.08430738002061844,0.07792011648416519,0.0494096614420414,0.005224890075623989,0.29605633020401,0.05463229864835739,0.03371503949165344,1e-04
18,0.004038271959871054,0.09029052406549454,0.0794394388794899,0.05060206353664398,0.004341545980423689,0.07877994328737259,0.058823663741350174,0.03634025156497955,1e-04
19,0.003830618690699339,0.07337350398302078,0.08209074288606644,0.05280162766575813,0.00448237219825387,0.12160834670066833,0.05747003108263016,0.03547370433807373,1e-04
20,0.0037309438921511173,0.08642653375864029,0.08429629355669022,0.054586783051490784,0.004164555110037327,0.12284805625677109,0.06064840778708458,0.03774739056825638,1e-04
21,0.0035727086942642927,0.09140745550394058,0.08672603219747543,0.056639719754457474,0.00437367195263505,0.05503835901618004,0.061952512711286545,0.03889481723308563,1e-04
22,0.003403595881536603,0.08006906509399414,0.08931304514408112,0.05888728052377701,0.005108970683068037,0.18380427360534668,0.06255535036325455,0.04001075029373169,1e-04
23,0.0031325267627835274,0.09007317572832108,0.09570083767175674,0.06429183483123779,0.00436755083501339,0.1128368228673935,0.06292327493429184,0.039841558784246445,1e-04
24,0.0031432188116014004,0.09606235474348068,0.0964411199092865,0.06474553793668747,0.004485372919589281,0.0807681530714035,0.06099850311875343,0.038211315870285034,1e-04
25,0.0028389915823936462,0.09970295429229736,0.10010041296482086,0.0678735077381134,0.005926987621933222,0.197674959897995,0.06295142322778702,0.04075765982270241,1e-04
26,0.0026118680834770203,0.10146590322256088,0.10534312576055527,0.07269959151744843,0.0048738098703324795,0.11545658856630325,0.06529007852077484,0.04149077087640762,1e-04
27,0.002473670057952404,0.1319793313741684,0.10885976999998093,0.07580268383026123,0.005346468184143305,0.10104790329933167,0.06798753887414932,0.04445565491914749,1e-04
28,0.0020550291519612074,0.1012244001030922,0.11815079301595688,0.08395479619503021,0.005864157807081938,0.123456209897995,0.07013991475105286,0.04646407440304756,1e-05
29,0.0019310336792841554,0.10836674273014069,0.1229454055428505,0.08848363161087036,0.00570907024666667,0.107503741979599,0.07021783292293549,0.04670247435569763,1e-05
