,loss,accuracy,f1-score,iou_score,val_loss,val_accuracy,val_f1-score,val_iou_score,lr
0,0.8874958157539368,0.766087532043457,0.11314854770898819,0.06554175913333893,0.8224025964736938,0.9010710716247559,0.17850427329540253,0.11112365126609802,1e-04
1,0.7354206442832947,0.9377942085266113,0.2643464207649231,0.17280533909797668,0.634455144405365,0.9821261167526245,0.364654004573822,0.24832366406917572,1e-04
2,0.5705792903900146,0.9789097309112549,0.429617315530777,0.30063459277153015,0.547516942024231,0.9833967685699463,0.45390477776527405,0.3267681896686554,1e-04
3,0.4917652904987335,0.9824175238609314,0.5082635879516602,0.36983203887939453,0.527474045753479,0.9854246377944946,0.47179991006851196,0.34878459572792053,1e-04
4,0.4547826647758484,0.9837908744812012,0.5454044342041016,0.4052256941795349,0.5373942852020264,0.986378014087677,0.464271605014801,0.3549712896347046,1e-04
5,0.4240696132183075,0.9851692914962769,0.5762538909912109,0.43693751096725464,0.5043421983718872,0.9858406782150269,0.4957582354545593,0.37276703119277954,1e-04
6,0.39242130517959595,0.985811173915863,0.6076779961585999,0.4666735827922821,0.4809994697570801,0.9867437481880188,0.5199849009513855,0.39974445104599,1e-04
7,0.37706929445266724,0.9862050414085388,0.6231429576873779,0.4813155233860016,0.5372879505157471,0.986725389957428,0.46129122376441956,0.34871530532836914,1e-04
8,0.3551117479801178,0.9869888424873352,0.6445038318634033,0.5043388605117798,0.4588066637516022,0.9868485927581787,0.5425377488136292,0.41781026124954224,1e-04
9,0.34558358788490295,0.9873181581497192,0.6540411114692688,0.5151384472846985,0.47821757197380066,0.9874567985534668,0.5234189033508301,0.4062539041042328,1e-04
10,0.3229694962501526,0.9876518249511719,0.6772300601005554,0.5389448404312134,0.4802958369255066,0.9859000444412231,0.5170842409133911,0.39015451073646545,1e-04
11,0.31771039962768555,0.9882888793945312,0.6822320818901062,0.546387791633606,0.4699779152870178,0.9860527515411377,0.5326088666915894,0.4094630777835846,1e-04
12,0.30483582615852356,0.9888234734535217,0.6954017877578735,0.5611910820007324,0.4683820605278015,0.9869401454925537,0.5309828519821167,0.4096235930919647,1e-04
13,0.2960973083972931,0.9889047145843506,0.7041248083114624,0.5711657404899597,0.4697767198085785,0.986924946308136,0.5314598083496094,0.4121822118759155,1e-04
14,0.2861267328262329,0.9888539910316467,0.7135829329490662,0.5810294151306152,0.4937846064567566,0.9875091910362244,0.5074801445007324,0.39495909214019775,1e-04
