,loss,accuracy,f1-score,iou_score,val_loss,val_accuracy,val_f1-score,val_iou_score,lr
0,0.14838434755802155,0.23082496225833893,0.012653805315494537,0.006633664947003126,0.14102740585803986,0.6789857745170593,0.020865336060523987,0.011129826307296753,1e-04
1,0.10499155521392822,0.1662239134311676,0.013234197162091732,0.006896545644849539,0.1250336617231369,0.547366201877594,0.022783761844038963,0.012242521159350872,1e-04
2,0.09965266287326813,0.13284872472286224,0.01526852697134018,0.008009684272110462,0.10832308232784271,0.1081119030714035,0.02338363789021969,0.012581857852637768,1e-04
3,0.09670724719762802,0.08916151523590088,0.017652662470936775,0.009638275019824505,0.09233424812555313,0.12432166934013367,0.019824834540486336,0.010524247772991657,1e-04
4,0.09375469386577606,0.060700830072164536,0.01952262409031391,0.011087741702795029,0.10153519362211227,0.19199101626873016,0.025546375662088394,0.013854365795850754,1e-04
5,0.08945909887552261,0.05757341533899307,0.026310520246624947,0.015375486575067043,0.07633919268846512,0.008654565550386906,0.02432868629693985,0.01327297929674387,1e-04
6,0.08610746264457703,0.041586168110370636,0.030278868973255157,0.0171637125313282,0.07605642080307007,0.135736346244812,0.029377520084381104,0.016523173078894615,1e-04
7,0.07942138612270355,0.028877269476652145,0.04709738492965698,0.030748361721634865,0.06352010369300842,0.06895583868026733,0.040672238916158676,0.024688348174095154,1e-04
8,0.06721825152635574,0.06360486149787903,0.0583660863339901,0.03669331595301628,0.06561368703842163,0.05506175011396408,0.05814355984330177,0.03698305785655975,1e-04
9,0.06003934517502785,0.0689782202243805,0.07285015285015106,0.048581935465335846,0.0545828640460968,0.15269461274147034,0.06219744682312012,0.041640881448984146,1e-04
10,0.05592279136180878,0.12077376246452332,0.08041321486234665,0.05466074496507645,0.049691297113895416,0.13971276581287384,0.06360204517841339,0.04259354621171951,1e-04
11,0.05349890515208244,0.10548082739114761,0.08768217265605927,0.061064161360263824,0.04643668606877327,0.12322230637073517,0.07084108144044876,0.04823436215519905,1e-04
12,0.05251200869679451,0.1045570895075798,0.09013553708791733,0.0628848522901535,0.05420571193099022,0.1427067667245865,0.05063491314649582,0.032821863889694214,1e-04
13,0.04910441115498543,0.11598000675439835,0.10094502568244934,0.07309432327747345,0.045582566410303116,0.212645024061203,0.07822273671627045,0.05647717043757439,1e-04
14,0.04648733511567116,0.11703656613826752,0.10467997938394547,0.0761977806687355,0.05475000664591789,0.2016981691122055,0.06004563346505165,0.04157845675945282,1e-04
15,0.04460304230451584,0.09812113642692566,0.10811793804168701,0.07913821935653687,0.056272558867931366,0.2499532252550125,0.057199627161026,0.0399089977145195,1e-04
16,0.04213052988052368,0.10846937447786331,0.11462171375751495,0.08560735732316971,0.051362812519073486,0.20230633020401,0.0622921884059906,0.04375273734331131,1e-04
17,0.03981674835085869,0.09396734833717346,0.11700577288866043,0.08796818554401398,0.04594198614358902,0.168951153755188,0.07546098530292511,0.054190926253795624,1e-04
18,0.03746278956532478,0.07982153445482254,0.1219792440533638,0.09291057288646698,0.0495668388903141,0.1597118228673935,0.07302635163068771,0.05248243361711502,1e-04
19,0.03550522029399872,0.10916972905397415,0.12631955742835999,0.09655611962080002,0.058635175228118896,0.1987743228673935,0.067331962287426,0.04928455874323845,1e-04
